UoFKey,UoFNumber,RDNumber,IncidentDate,Location,Beat,Officer Identifier,SubjectKey,SubjAgeatTOI,SubjRace,SubjGender,ForceLevel,ForceType,Description
3702,13F-0693,13-052189,10/11/2013 18:00,2600 Fisher Ave     ,,2755,13241,40,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3702,13F-0693,13-052189,10/11/2013 18:00,2600 Fisher Ave     ,,2755,13242,33,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3693,13F-0684,13-052246,10/12/2013 0:43,4500 Congress Ave     ,,898,13208,24,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3693,13F-0684,13-052246,10/12/2013 0:43,4500 Congress Ave     ,,952,13208,24,Black,Male,Level 2,14,"Police Patrol Canine Bites Clothing, Skin, or Injures a Person beyond first aide"
3700,13F-0691,13-052409,10/12/2013 23:15,5200 Fairfax Ave     ,,3206,13229,14,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3700,13F-0691,13-052409,10/12/2013 23:15,5200 Fairfax Ave     ,,3119,13229,14,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3700,13F-0691,13-052409,10/12/2013 23:15,5200 Fairfax Ave     ,,3026,13229,14,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3698,13F-0689,13-052483,10/14/2013 2:41,78th Ave & Weld Street    ,,3139,13223,22,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3712,13F-0703,13-052551,10/14/2013 10:44,9700 International Blvd     ,,2170,13269,16,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3712,13F-0703,13-052551,10/14/2013 10:44,9700 International Blvd     ,,2170,13269,16,Black,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
3703,13F-0694,13-052719,10/14/2013 23:45,6900 Fresno St     ,,3139,13244,43,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3703,13F-0694,13-052719,10/14/2013 23:45,6900 Fresno St     ,,3026,13244,43,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3701,13F-0692,13-052852,10/15/2013 15:30,2900 64th Ave     ,,2897,13234,16,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3701,13F-0692,13-052852,10/15/2013 15:30,2900 64th Ave     ,,1009,13234,16,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3752,13F-0743,13-052706,10/15/2013 16:23,2000 San Antonio Way     ,,3036,13397,16,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3752,13F-0743,13-052706,10/15/2013 16:23,2000 San Antonio Way     ,,3036,13398,14,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3752,13F-0743,13-052706,10/15/2013 16:23,2000 San Antonio Way     ,,3036,13401,14,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3752,13F-0743,13-052706,10/15/2013 16:23,2000 San Antonio Way     ,,3036,13400,14,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3752,13F-0743,13-052706,10/15/2013 16:23,2000 San Antonio Way     ,,1064,13399,16,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3715,13F-0706,13-052905,10/15/2013 22:55,3500 San Pablo Ave     ,,2689,13279,37,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3709,13F-0700,13-052958,10/16/2013 8:48,900 Filbert      ,,3430,13265,24,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3720,13F-0711,13-053036,10/16/2013 13:32,3600 High St     ,,3167,13290,23,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3720,13F-0711,13-053036,10/16/2013 13:32,3600 High St     ,,2889,13290,23,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3730,13F-0721,13-053053,10/16/2013 15:51,4300 MacArthur Blvd     ,,1044,13319,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3725,13F-0716,13-053058,10/16/2013 15:58,5400 El Camile Ave     ,,3167,13303,33,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3725,13F-0716,13-053058,10/16/2013 15:58,5400 El Camile Ave     ,,2889,13303,33,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3708,13F-0699,13-053106,10/16/2013 19:22,800 Milton St     ,,3474,13264,40,Black,Female,Level 4,23,"Weaponless Defense Technique applied to a vulnerable area, excluding strikes (e.g., hair grab, pressure to mastoid, shoulder grab)"
3708,13F-0699,13-053106,10/16/2013 19:22,800 Milton St     ,,1252,13264,40,Black,Female,Level 4,23,"Weaponless Defense Technique applied to a vulnerable area, excluding strikes (e.g., hair grab, pressure to mastoid, shoulder grab)"
3704,13F-0695,13-052498,10/17/2013 3:13,2800 Martin Luther King Jr Way    ,,1703,13252,27,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
3721,13F-0712,13-053291,10/17/2013 16:25,5300 Wentworth Ave     ,,3167,13291,20,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3721,13F-0712,13-053291,10/17/2013 16:25,5300 Wentworth Ave     ,,2889,13291,20,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3721,13F-0712,13-053291,10/17/2013 16:25,5300 Wentworth Ave     ,,2906,13291,20,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3717,13F-0708,13-053344,10/17/2013 22:50,1800 89th Ave     ,,2901,13284,44,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3719,13F-0710,13-053341,10/18/2013 0:55,500 6th st      ,,3407,13286,27,Black,Female,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
3735,13F-0726,13-053507,10/18/2013 23:03,7700 Arthur St     ,,924,13334,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3705,13F-0696,13-053537,10/19/2013 3:02,300 23rd St     ,,3302,13253,50,Asian,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
3718,13F-0709,13-053579,10/19/2013 11:25,2200 San Pablo Ave     ,,3428,13285,22,Unknown,Female,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
3736,13F-0727,13-053645,10/19/2013 20:22,4200 International Blvd     ,,3026,13337,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3736,13F-0727,13-053645,10/19/2013 20:22,4200 International Blvd     ,,3026,13335,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3736,13F-0727,13-053645,10/19/2013 20:22,4200 International Blvd     ,,3026,13336,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3737,13F-0728,13-053655,10/19/2013 22:49,1300 81st Ave     ,,3309,13345,57,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3728,13F-0719,13-053864,10/21/2013 8:10,1200 34th St     ,,1423,13313,28,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3727,13F-0718,13-054015,10/22/2013 1:20,300 Warwick Ave     ,,3405,13309,32,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3731,13F-0722,13-054192,10/22/2013 23:19,1900 23rd Ave      ,,551,13321,22,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3731,13F-0722,13-054192,10/22/2013 23:19,1900 23rd Ave      ,,551,13320,25,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3405,13324,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3405,13327,33,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3405,13323,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3405,13326,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3405,13325,24,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3441,13324,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3441,13327,33,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3441,13323,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3441,13326,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3732,13F-0723,13-054208,10/23/2013 2:05,2700 MacArthur Blvd     ,,3441,13325,24,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3726,13F-0717,13-043627,10/23/2013 11:02,1400 E-24th St     ,,3399,13308,33,Unknown,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,3430,13315,49,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,2819,13314,35,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,3095,13314,35,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,3095,13315,49,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,3070,13314,35,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,3166,13315,49,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3729,13F-0720,13-054272,10/23/2013 11:30,1100 Chestnut St     ,,3513,13314,35,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3744,13F-0735,13-054391,10/24/2013 6:16,3300 Georgia St     ,,2680,13366,24,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3744,13F-0735,13-054391,10/24/2013 6:16,3300 Georgia St     ,,2176,13366,24,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3743,13F-0734,13-000000,10/24/2013 21:15,1200 High St     ,,1121,13363,42,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3743,13F-0734,13-000000,10/24/2013 21:15,1200 High St     ,,1121,13364,71,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3722,13F-0713,13-054663,10/25/2013 13:30,"1700 39th Ave,     ",,645,13295,23,Black,Male,Level 2,9,Strike to the Head - Other than an Intentional Strike to Head with an Impact Weapon
3745,13F-0736,13-054123,10/25/2013 15:26,7100 San Leandro Blvd     ,,3396,13370,46,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3745,13F-0736,13-054123,10/25/2013 15:26,7100 San Leandro Blvd     ,,1859,13370,46,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3748,13F-0739,13-054869,10/26/2013 18:30,3000 Lynde St     ,,1855,13378,42,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,2757,13302,20,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,2757,13302,20,Black,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3148,13300,37,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3148,13300,37,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3148,13300,37,Black,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,2767,13301,22,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,2767,13301,22,Black,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3206,13301,22,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3206,13301,22,Black,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3119,13300,37,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3119,13301,22,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3119,13301,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3724,13F-0715,13-054875,10/26/2013 19:29,4300 Coliseum Way     ,,3119,13302,20,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3740,13F-0731,13-054884,10/26/2013 20:00,700 46th Ave     ,,2964,13353,29,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3740,13F-0731,13-054884,10/26/2013 20:00,700 46th Ave     ,,577,13353,29,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3739,13F-0730,13-055032,10/27/2013 15:34,8800 International Blvd     ,,2964,13350,20,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3739,13F-0730,13-055032,10/27/2013 15:34,8800 International Blvd     ,,2964,13349,19,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3739,13F-0730,13-055032,10/27/2013 15:34,8800 International Blvd     ,,571,13349,19,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3738,13F-0729,13-055079,10/27/2013 18:34,3500 High St     ,,3148,13346,60,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3733,13F-0724,13-055060,10/27/2013 19:44,2700 Harrison St     ,,632,13329,46,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3733,13F-0724,13-055060,10/27/2013 19:44,2700 Harrison St     ,,3204,13329,46,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3741,13F-0732,13-054602,10/27/2013 23:12,1700 82nd Ave     ,,3139,13356,18,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3741,13F-0732,13-054602,10/27/2013 23:12,1700 82nd Ave     ,,3139,13357,21,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3741,13F-0732,13-054602,10/27/2013 23:12,1700 82nd Ave     ,,2767,13356,18,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3741,13F-0732,13-054602,10/27/2013 23:12,1700 82nd Ave     ,,2767,13357,21,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3741,13F-0732,13-054602,10/27/2013 23:12,1700 82nd Ave     ,,3206,13356,18,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3741,13F-0732,13-054602,10/27/2013 23:12,1700 82nd Ave     ,,3206,13357,21,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
3734,13F-0725,13-052095,10/28/2013 2:36,1500 38th Ave     ,,3429,13330,15,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3734,13F-0725,13-052095,10/28/2013 2:36,1500 38th Ave     ,,1823,13330,15,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3734,13F-0725,13-052095,10/28/2013 2:36,1500 38th Ave     ,,3407,13330,15,Hispanic,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
3734,13F-0725,13-052095,10/28/2013 2:36,1500 38th Ave     ,,3407,13330,15,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3734,13F-0725,13-052095,10/28/2013 2:36,1500 38th Ave     ,,3206,13330,15,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3759,13F-0750,13-055181,10/28/2013 13:03,9900 International Blvd     ,,2690,13423,28,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,1376,13377,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,1376,13374,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,1067,13376,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,1067,13375,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,686,13377,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,686,13374,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,3158,13377,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,3158,13374,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,1072,13376,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3747,13F-0738,13-055074,10/28/2013 18:25,1600 Market St     ,,1072,13375,15,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3746,13F-0737,13-055665,10/30/2013 23:44,1900 26th Ave     ,,3416,13371,43,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3757,13F-0748,13-051006,10/31/2013 15:44,Seminary Ave & Bancroft Ave    ,,3396,13415,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3757,13F-0748,13-051006,10/31/2013 15:44,Seminary Ave & Bancroft Ave    ,,3396,13416,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3757,13F-0748,13-051006,10/31/2013 15:44,Seminary Ave & Bancroft Ave    ,,3427,13415,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3757,13F-0748,13-051006,10/31/2013 15:44,Seminary Ave & Bancroft Ave    ,,3427,13416,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3749,13F-0740,13-055878,11/1/2013 3:17,1800 San Pablo Ave     ,,642,13385,44,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3749,13F-0740,13-055878,11/1/2013 3:17,1800 San Pablo Ave     ,,3302,13385,44,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3762,13F-0753,13-056010,11/1/2013 17:23,2800 68th Ave     ,,3159,13432,21,Hispanic,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
3762,13F-0753,13-056010,11/1/2013 17:23,2800 68th Ave     ,,3159,13432,21,Hispanic,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
3750,13F-0741,13-056017,11/1/2013 18:27,100 E 12th St     ,,698,13388,54,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3750,13F-0741,13-056017,11/1/2013 18:27,100 E 12th St     ,,2774,13388,54,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3760,13F-0751,13-056056,11/1/2013 23:21,1800 88th Ave     ,,3101,13424,24,Black,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
3758,13F-0749,13-056339,11/3/2013 11:54,1400 50th Ave     ,,3424,13419,46,Unknown,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3758,13F-0749,13-056339,11/3/2013 11:54,1400 50th Ave     ,,2690,13419,46,Unknown,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
3753,13F-0744,13-056417,11/3/2013 22:10,2500 11th Ave     ,,551,13405,25,Unknown,Male,Level 4,26-18,Level 4-Taser Fired but Probes Misses
