INCIDENT NUMBER,REPORT NUMBER,UOF DATE,SUBJECT NUMBER,SUBJECT RACE,SUBJECT AGE,SUBJECT SEX,WEAPON TYPE,TYPE OF WEAPON(OTHER),COMPLAINT OF PAIN,SUBJECT INJURED,CHARGES
UOF-2018-0120,180082794,1/31/2018,25122,W - White,26,M,,,No,No,422 PC
UOF-2018-0125,180082045,1/31/2018,25132,U - Unknown,36,M,,,No,Yes,459 PC
UOF-2018-0113,180082211,1/31/2018,25111,W - White,38,M,,,No,Yes,602(m) PC
UOF-2018-0121,180083930,1/31/2018,25124,W - White,55,M,,,No,No,Warrant
UOF-2018-0126,180082697,1/31/2018,25133,W - White,55,M,Knife or Edged Weapon,,No,Yes,
UOF-2018-0120,180082794,1/31/2018,25123,W - White,64,M,,,No,No,
UOF-2018-0152,180085588,2/1/2018,25176,B - Black,19,M,,,No,No,245(c) PC
UOF-2018-0150,180086912,2/1/2018,25170,H - Hispanic,23,M,,,Yes,Yes,594(b)(2) PC
UOF-2018-0152,180085588,2/1/2018,25174,B - Black,23,M,,,Yes,Yes,664/187 PC
UOF-2018-0152,180085588,2/1/2018,25175,B - Black,25,M,Other,,No,No,664/187 PC
UOF-2018-0242,180085613,2/1/2018,25383,U - Unknown,27,M,,,No,No,
UOF-2018-0153,180086633,2/1/2018,25177,W - White,41,M,,,Yes,Yes,211 PC
UOF-2018-0142,180039256,2/2/2018,25160,B - Black,19,F,,,Yes,No,459 Warrant
UOF-2018-0141,180087443,2/2/2018,25159,B - Black,22,M,,,No,No,CHP arrest
UOF-2018-0143,180092458,2/2/2018,25161,H - Hispanic,31,M,,,No,No,211 PC
UOF-2018-0154,180090399,2/3/2018,25178,B - Black,25,M,,,No,No,243(c) PC
UOF-2018-0151,180091814,2/3/2018,25172,W - White,32,M,,,No,No,
UOF-2018-0151,180091814,2/3/2018,25173,B - Black,41,M,,,No,No,10851 CVC
UOF-2018-0151,180091814,2/3/2018,25171,W - White,47,M,,,No,No,
UOF-2018-0157,180090816,2/4/2018,25186,B - Black,23,M,,,Yes,No,211 PC
UOF-2018-0144,180093826,2/4/2018,25162,H - Hispanic,31,M,,,No,No,
UOF-2018-0134,180094090,2/4/2018,25151,W - White,41,M,,,No,Yes,
UOF-2018-0162,180097107,2/5/2018,25191,B - Black,38,M,,,No,No,207(a) PC
UOF-2018-0135,180095963,2/5/2018,25152,W - White,42,M,Blunt Object,,No,No,602 PC
UOF-2018-0161,180096955,2/5/2018,25190,W - White,70,M,,,No,No,417(2) PC
UOF-2018-0218,180097674,2/6/2018,25350,B - Black,23,M,,,Yes,No,459 PC
UOF-2018-0165,180100540,2/6/2018,25194,B - Black,33,M,,,No,Yes,
UOF-2018-0227,180100051,2/6/2018,25360,H - Hispanic,36,M,,,No,No,664/187 PC
UOF-2018-0228,180100114,2/6/2018,25360,H - Hispanic,36,M,,,No,No,245(a)(1) PC
UOF-2018-0133,180100409,2/6/2018,25149,B - Black,44,M,Other,,No,No,148(a)(1) PC
UOF-2018-0167,180101811,2/7/2018,25196,W - White,19,F,Firearm,,No,No,25400(c)(6)(B) PC
UOF-2018-0167,180101811,2/7/2018,25199,H - Hispanic,19,F,Firearm,,No,No,25400(C)(6)(B) PC
UOF-2018-0169,180102966,2/7/2018,25201,B - Black,19,M,Firearm,,Yes,Yes,245(c) PC
UOF-2018-0166,180101087,2/7/2018,25195,U - Unknown,27,M,,,Yes,No,11351.5 H&S
UOF-2018-0167,180101811,2/7/2018,25197,H - Hispanic,30,M,Firearm,,No,No,
UOF-2018-0168,180102643,2/7/2018,25200,W - White,30,F,,,Yes,No,243(b) PC
UOF-2018-0158,180102091,2/7/2018,25187,B - Black,38,M,,,No,No,496d(a) PC
UOF-2018-0132,180102803,2/8/2018,25148,W - White,21,M,,,No,No,187 PC
UOF-2018-0171,180104235,2/8/2018,25203,H - Hispanic,24,M,,,No,No,10851 CVC
UOF-2018-0171,180104235,2/8/2018,25204,H - Hispanic,24,M,,,No,No,10851 CVC
UOF-2018-0217,180105164,2/8/2018,25349,H - Hispanic,26,M,Other,,No,No,
UOF-2018-0170,180105590,2/8/2018,25202,H - Hispanic,28,M,Replica Firearm,,No,No,
UOF-2018-0163,180093133,2/8/2018,25192,B - Black,30,M,,,No,No,10851 CVC
UOF-2018-0219,180105192,2/8/2018,25351,W - White,32,M,,,Yes,Yes,488 PC
UOF-2018-0132,180102803,2/8/2018,25147,W - White,39,F,,,No,No,187 PC
UOF-2018-0220,180108497,2/9/2018,25352,W - White,25,M,,,No,No,10851 CVC
UOF-2018-0136,180108431,2/9/2018,25153,W - White,27,F,,,No,No,2800.2 CVC
UOF-2018-0136,180108431,2/9/2018,25154,W - White,33,M,Knife or Edged Weapon,,No,No,11379 H&S
UOF-2018-0172,180107853,2/9/2018,25205,H - Hispanic,35,M,Knife or Edged Weapon,,No,Yes,594 PC
UOF-2018-0229,180106623,2/9/2018,25361,B - Black,38,M,,,Yes,No,69 PC
UOF-2018-0173,180108340,2/9/2018,25206,B - Black,39,M,,,No,No,245(a)(1) PC
UOF-2018-0190,180110022,2/10/2018,25303,B - Black,23,M,,,Yes,Yes,243 PC
UOF-2018-0147,180111650,2/10/2018,25166,B - Black,28,M,,,No,No,
UOF-2018-0164,180110260,2/10/2018,25193,W - White,28,M,Other,,Yes,Yes,243(c)(1) PC
UOF-2018-0137,180109263,2/10/2018,25155,B - Black,30,M,,,No,No,
UOF-2018-0190,180110022,2/10/2018,25304,B - Black,38,M,,,No,No,243(c)(1) PC
UOF-2018-0146,180085914,2/10/2018,25164,B - Black,39,M,,,No,No,11364(a) H&S
UOF-2018-0146,180085914,2/10/2018,25165,W - White,53,M,,,No,No,
UOF-2018-0230,180114024,2/11/2018,25362,B - Black,21,M,,,Yes,Yes,20001 CVC
UOF-2018-0148,180113305,2/11/2018,25167,B - Black,31,F,,,No,No,
UOF-2018-0159,180111951,2/11/2018,25188,B - Black,32,F,,,No,No,
UOF-2018-0174,180112329,2/11/2018,25207,W - White,36,M,,,No,No,
UOF-2018-0149,180116406,2/12/2018,25168,B - Black,18,M,,,No,No,10851 CVC
UOF-2018-0155,180091488,2/12/2018,25180,B - Black,26,M,,,No,No,
UOF-2018-0231,180116177,2/12/2018,25363,H - Hispanic,26,M,Other,,Yes,Yes,236 PC
UOF-2018-0155,180091488,2/12/2018,25182,A - Asian or Pacific Islander,33,M,,,No,No,10851 CVC
UOF-2018-0221,180114096,2/12/2018,25353,B - Black,38,M,,,No,Yes,11378 H&S
UOF-2018-0155,180091488,2/12/2018,25181,B - Black,40,M,,,No,No,Warrants
UOF-2018-0138,180114187,2/12/2018,25156,B - Black,47,M,,,No,No,459 PC
UOF-2018-0188,180119165,2/13/2018,25224,H - Hispanic,21,F,,,No,No,
UOF-2018-0188,180119165,2/13/2018,25222,H - Hispanic,26,M,,,No,No,
UOF-2018-0139,180116672,2/13/2018,25157,B - Black,29,M,,,Yes,No,12500(a) CVC
UOF-2018-0238,180116763,2/13/2018,25373,A - Asian or Pacific Islander,44,M,,,No,Yes,warrant
UOF-2018-0188,180119165,2/13/2018,25223,H - Hispanic,45,M,,,No,No,
UOF-2018-0222,180116945,2/13/2018,25354,W - White,49,M,,,No,No,148(a)(1) PC
UOF-2018-0223,180121574,2/14/2018,25355,B - Black,35,M,,,No,No,242 PC
UOF-2018-0175,180119513,2/14/2018,25208,W - White,47,M,,,No,No,459 PC
UOF-2018-0223,180121574,2/14/2018,25356,W - White,52,F,,,Yes,Yes,602(m) PC
UOF-2018-0140,180120689,2/14/2018,25158,B - Black,55,M,,,No,No,
UOF-2018-0186,180124051,2/15/2018,25219,W - White,26,M,,,No,No,
UOF-2018-0186,180124051,2/15/2018,25220,W - White,32,M,,,No,No,
UOF-2018-0237,180122726,2/15/2018,25372,B - Black,38,M,,,No,No,Warrant
UOF-2018-0176,180122817,2/15/2018,25209,W - White,42,M,,,No,No,187 PC
UOF-2018-0160,180123116,2/15/2018,25189,A - Asian or Pacific Islander,52,M,,,No,No,288(c)(2)(B) PC
UOF-2018-0185,180127447,2/16/2018,25218,W - White,32,M,,,No,No,459 PC
UOF-2018-0177,180127180,2/16/2018,25210,B - Black,37,F,,,Yes,No,
UOF-2018-0192,180129722,2/17/2018,25306,B - Black,19,F,,,No,No,
UOF-2018-0156,180127629,2/17/2018,25376,W - White,25,M,,,No,No,
UOF-2018-0156,180127629,2/17/2018,25184,W - White,31,M,Firearm,,No,No,187 PC
UOF-2018-0191,180127077,2/17/2018,25184,W - White,31,M,Firearm,,No,No,187 PC
UOF-2018-0156,180127629,2/17/2018,25377,W - White,37,F,,,No,No,
UOF-2018-0183,180129744,2/17/2018,25216,W - White,37,F,,,Yes,Yes,148(a)(1) PC
UOF-2018-0156,180127629,2/17/2018,25375,W - White,41,M,,,No,No,
UOF-2018-0178,180127776,2/17/2018,25211,B - Black,47,M,,,No,No,10851 CVC
UOF-2018-0179,180127782,2/17/2018,25212,B - Black,56,M,,,Yes,Yes,
UOF-2018-0156,180127629,2/17/2018,25185,W - White,Unk,M,,,No,No,
UOF-2018-0193,180132537,2/19/2018,25309,B - Black,19,F,,,No,No,
UOF-2018-0193,180132537,2/19/2018,25308,B - Black,21,F,,,No,No,
UOF-2018-0232,180132656,2/19/2018,25364,W - White,21,F,,,Yes,Yes,148(a)(1) PC
UOF-2018-0181,180134323,2/19/2018,25214,B - Black,25,M,,,Yes,No,
UOF-2018-0193,180132537,2/19/2018,25312,B - Black,25,M,,,No,No,
UOF-2018-0193,180132537,2/19/2018,25311,B - Black,26,F,,,No,No,
UOF-2018-0193,180132537,2/19/2018,25313,B - Black,26,F,,,No,No,10851 CVC
UOF-2018-0193,180132537,2/19/2018,25310,B - Black,28,F,,,No,No,
UOF-2018-0203,180134834,2/19/2018,25335,A - Asian or Pacific Islander,49,M,,,No,No,11364(a) H&S
UOF-2018-0182,180135440,2/20/2018,25215,W - White,33,M,,,No,No,11350(a) H&S
UOF-2018-0196,180137640,2/20/2018,25320,W - White,50,M,,,No,No,
UOF-2018-0195,180132377,2/20/2018,25319,B - Black,65,M,,,No,No,10851 CVC
UOF-2018-0197,180134050,2/21/2018,25322,B - Black,19,M,,,No,No,
UOF-2018-0197,180134050,2/21/2018,25321,B - Black,20,F,,,No,No,
UOF-2018-0234,180137894,2/21/2018,25366,W - White,24,M,,,Yes,No,148(a)(1) PC
UOF-2018-0224,180139743,2/21/2018,25357,W - White,27,M,,,Yes,Yes,487 PC
UOF-2018-0233,180137800,2/21/2018,25365,B - Black,28,F,,,No,No,69 PC
UOF-2018-0187,180136335,2/21/2018,25221,A - Asian or Pacific Islander,31,M,,,No,No,10851 CVC
UOF-2018-0204,180139828,2/21/2018,25336,B - Black,62,M,,,Yes,Yes,Warrant
UOF-2018-0225,180140790,2/22/2018,25358,B - Black,28,M,,,No,No,602(m) PC
UOF-2018-0189,180142053,2/22/2018,25302,W - White,42,M,,,No,No,490.2(a) PC
UOF-2018-0207,180140819,2/22/2018,25339,W - White,49,M,,,No,Yes,148 PC
UOF-2018-0205,180140778,2/22/2018,25337,B - Black,56,M,,,No,Yes,148 PC
UOF-2018-0208,180144021,2/23/2018,25340,B - Black,37,M,,,No,Yes,475(b) PC
UOF-2018-0236,180148409,2/24/2018,25368,B - Black,18,M,,,No,No,2800.2 CVC
UOF-2018-0209,180146594,2/24/2018,25341,H - Hispanic,22,M,,,Yes,Yes,11351 H&S
UOF-2018-0202,180147702,2/24/2018,25328,W - White,38,F,,,Yes,No,459 PC
UOF-2018-0199,180146243,2/24/2018,25324,U - Unknown,49,M,,,No,No,10851 CVC
UOF-2018-0210,180148697,2/25/2018,25342,B - Black,26,M,,,Yes,Yes,243(b) PC
UOF-2018-0226,180148982,2/25/2018,25359,H - Hispanic,29,M,,,Yes,No,23152 CVC
UOF-2018-0201,180153094,2/26/2018,25327,W - White,20,M,,,Yes,Yes,
UOF-2018-0212,180151189,2/26/2018,25344,B - Black,23,M,,,Yes,No,
UOF-2018-0211,180153282,2/26/2018,25343,W - White,29,M,,,No,Yes,
UOF-2018-0214,180153464,2/26/2018,25346,B - Black,31,M,,,Yes,Yes,243(e)(1) PC
UOF-2018-0213,180151208,2/26/2018,25345,H - Hispanic,39,M,,,No,No,
UOF-2018-0198,180151468,2/26/2018,25323,W - White,N/A,M,,,No,No,
UOF-2018-0206,180151929,2/26/2018,25338,B - Black,N/A,M,,,No,No,
UOF-2018-0215,180155567,2/27/2018,25347,B - Black,26,M,Firearm,,Yes,No,29805 PC
UOF-2018-0240,180132060,2/27/2018,25380,B - Black,47,M,,,No,No,211 PC
UOF-2018-0240,180132060,2/27/2018,25381,B - Black,49,F,,,No,No,
UOF-2018-0239,180157535,2/28/2018,25374,W - White,30,M,,,No,Yes,243(d) PC
UOF-2018-0216,180140251,2/28/2018,25348,B - Black,42,M,,,Yes,No,10851(a) CVC
UOF-2018-0254,180161683,3/1/2018,25399,W - White,34,M,,,No,No,
UOF-2018-0268,180162211,3/1/2018,25414,H - Hispanic,37,M,,,Yes,Yes,11351 H&S
UOF-2018-0243,180161188,3/1/2018,25387,U - Unknown,43,M,,,Yes,Yes,1203.8(a) PC
UOF-2018-0260,180160629,3/1/2018,25405,W - White,51,M,,,Yes,No,273.6 PC
UOF-2018-0241,180164609,3/2/2018,25382,A - Asian or Pacific Islander,30,M,,,Yes,No,243(d) PC
UOF-2018-0258,180165801,3/3/2018,25403,H - Hispanic,30,M,,,No,No,10851 CVC
UOF-2018-0269,180168946,3/4/2018,25416,B - Black,21,M,,,No,No,Warrant
UOF-2018-0269,180168946,3/4/2018,25415,B - Black,22,F,,,No,No,664/187 PC
UOF-2018-0264,180168407,3/4/2018,25409,B - Black,25,M,,,No,No,
UOF-2018-0248,180167932,3/4/2018,25393,B - Black,32,F,,,No,No,10851 CVC
UOF-2018-0255,171044303,3/4/2018,25400,W - White,37,M,,,No,No,Warrant
UOF-2018-0259,180167910,3/4/2018,25404,W - White,44,M,,,Yes,No,148(a)(1) PC
UOF-2018-0261,180172470,3/5/2018,25406,H - Hispanic,50,M,,,Yes,No,148(a)(1) PC
UOF-2018-0297,180175220,3/6/2018,25465,H - Hispanic,18,F,,,No,No,211 PC
UOF-2018-0297,180175220,3/6/2018,25464,H - Hispanic,19,M,,,No,No,211 PC
UOF-2018-0265,180175264,3/6/2018,25410,U - Unknown,35,M,,,No,No,246 PC
UOF-2018-0256,180175242,3/6/2018,25401,W - White,37,M,Other,,Yes,Yes,Parole Warrant
UOF-2018-0244,180173014,3/6/2018,25388,B - Black,44,M,Replica Firearm,,Yes,No,69 PC
UOF-2018-0296,180173901,3/6/2018,25462,H - Hispanic,53,M,Knife or Edged Weapon,,No,Yes,245(a)(1) PC
UOF-2018-0297,180175220,3/6/2018,25463,H - Hispanic,Unkno,M,Firearm,,Yes,Yes,
UOF-2018-0287,180117022,3/7/2018,25447,B - Black,21,M,,,No,No,Warrant
UOF-2018-0287,180117022,3/7/2018,25449,B - Black,22,M,,,No,No,
UOF-2018-0287,180117022,3/7/2018,25448,B - Black,24,M,,,No,No,
UOF-2018-0257,180176557,3/7/2018,25402,B - Black,28,F,,,Yes,No,602(m) PC
UOF-2018-0245,180177806,3/7/2018,25389,B - Black,34,M,,,Yes,No,243(e)(1) PC
UOF-2018-0284,180179426,3/8/2018,25440,H - Hispanic,21,M,,,No,No,187 PC
UOF-2018-0249,180179818,3/8/2018,25394,B - Black,24,F,,,Yes,No,148.1a PC
UOF-2018-0291,180180423,3/8/2018,25456,W - White,27,M,,,No,Yes,148(a)(1) PC
UOF-2018-0270,180178365,3/8/2018,25417,H - Hispanic,39,M,,,No,No,148.10 PC
UOF-2018-0298,180178901,3/8/2018,25466,W - White,48,F,,,Yes,Yes,245(a)(1) PC
UOF-2018-0262,180182855,3/9/2018,25407,H - Hispanic,26,M,,,No,No,10851(a) CVC
UOF-2018-0250,180085594,3/9/2018,25395,B - Black,40,M,,,No,No,211 PC
UOF-2018-0246,180182861,3/9/2018,25390,B - Black,41,M,Knife or Edged Weapon,,No,No,
UOF-2018-0272,180183762,3/10/2018,25419,H - Hispanic,18,M,Firearm,,Yes,Yes,25440(c) PC
UOF-2018-0271,180182946,3/10/2018,25418,B - Black,32,M,Replica Firearm,,No,Yes,148.9(a) PC
UOF-2018-0252,180185207,3/10/2018,25397,B - Black,55,M,,,No,No,
UOF-2018-0251,180183869,3/10/2018,25396,W - White,57,M,,,No,No,459 PC
UOF-2018-0288,180186744,3/11/2018,25450,B - Black,23,F,,,No,No,245(c) PC
UOF-2018-0247,180185655,3/11/2018,25392,W - White,32,M,,,No,No,
UOF-2018-0247,180185655,3/11/2018,25391,W - White,34,M,,,No,No,
UOF-2018-0273,180185683,3/11/2018,25420,B - Black,38,M,Other,,Yes,Yes,11351 H&S
UOF-2018-0253,180185718,3/11/2018,25398,W - White,59,M,,,Yes,Yes,
UOF-2018-0267,180187485,3/12/2018,25412,W - White,38,M,Firearm,,No,Yes,29800(a)(1) PC
UOF-2018-0275,180187918,3/12/2018,25425,B - Black,43,M,,,Yes,Yes,664/211 PC
UOF-2018-0263,180189522,3/12/2018,25408,H - Hispanic,56,M,Other,,Yes,Yes,422 PC
UOF-2018-0277,1807350,3/13/2018,25433,W - White,25,M,Other,,Yes,Yes,211 PC
UOF-2018-0302,180191408,3/13/2018,25475,W - White,27,M,,,Yes,Yes,211 PC
UOF-2018-0320,180189851,3/13/2018,25505,B - Black,40,M,Knife or Edged Weapon,,Yes,No,148 PC
UOF-2018-0321,180192763,3/13/2018,25506,H - Hispanic,62,M,,,No,No,
UOF-2018-0276,180194474,3/14/2018,25432,B - Black,18,M,,,No,No,245(b) PC
UOF-2018-0283,180194822,3/14/2018,25439,H - Hispanic,24,M,,,Yes,No,
UOF-2018-0282,180193454,3/14/2018,25438,W - White,26,M,,,No,No,496(D) PC
UOF-2018-0286,180193896,3/14/2018,25446,H - Hispanic,26,F,,,No,No,182 PC
UOF-2018-0286,180193896,3/14/2018,25443,H - Hispanic,30,M,,,No,No,182 PC
UOF-2018-0285,180193802,3/14/2018,25442,H - Hispanic,33,M,,,No,No,
UOF-2018-0286,180193896,3/14/2018,25444,H - Hispanic,34,M,,,No,,182 PC
UOF-2018-0303,180193012,3/14/2018,25476,W - White,36,M,,,No,No,245(a)(4) PC
UOF-2018-0278,180194941,3/14/2018,25434,B - Black,40,M,,,No,No,
UOF-2018-0304,180194333,3/14/2018,25477,W - White,Unk,M,,,No,No,
UOF-2018-0305,180196834,3/15/2018,25478,B - Black,20,F,,,Yes,Yes,490.5(a) PC
UOF-2018-0279,180197917,3/15/2018,25435,W - White,37,M,,,No,No,
UOF-2018-0322,180198222,3/15/2018,25507,B - Black,45,M,,,Yes,Yes,273.6 PC
UOF-2018-0280,180200714,3/16/2018,25436,H - Hispanic,21,M,,,No,No,245(a)(1) PC
UOF-2018-0323,180198852,3/16/2018,25508,B - Black,28,M,,,Yes,Yes,245(c) PC
UOF-2018-0295,180200877,3/16/2018,25461,A - Asian or Pacific Islander,29,M,,,Yes,No,
UOF-2018-0292,180201245,3/16/2018,25458,W - White,45,M,,,No,No,11364(a)(1) H&S
UOF-2018-0307,180202782,3/17/2018,25480,W - White,18,M,,,No,No,
UOF-2018-0308,180202027,3/17/2018,25481,B - Black,23,M,,,No,No,10851 CVC
UOF-2018-0281,180202265,3/17/2018,25437,H - Hispanic,25,M,,,No,No,10851 CVC
UOF-2018-0308,180202027,3/17/2018,25482,B - Black,28,M,,,No,No,
UOF-2018-0293,180202049,3/17/2018,25459,W - White,32,M,,,No,Yes,
UOF-2018-0290,180201524,3/17/2018,25452,W - White,33,M,,,No,No,
UOF-2018-0289,180202992,3/17/2018,25451,H - Hispanic,37,M,,,No,No,10851 CVC
UOF-2018-0306,180201433,3/17/2018,25479,W - White,38,M,,,No,Yes,459 PC
UOF-2018-0324,180205059,3/18/2018,25509,W - White,28,M,,,No,No,10851 CVC
UOF-2018-0299,180166194,3/19/2018,25467,B - Black,27,F,,,No,No,10851 CVC
UOF-2018-0294,180206148,3/19/2018,25460,B - Black,37,M,,,No,No,459 PC
UOF-2018-0299,180166194,3/19/2018,25468,B - Black,38,M,,,No,No,
UOF-2018-0325,180209700,3/20/2018,25511,H - Hispanic,51,M,Replica Firearm,,No,No,664/187 PC
UOF-2018-0334,180213080,3/21/2018,25524,U - Unknown,21,M,Firearm,,Yes,Yes,664/187 PC
UOF-2018-0335,180211686,3/21/2018,25526,H - Hispanic,29,M,,,Yes,Yes,243b PC
UOF-2018-0326,180212474,3/21/2018,25512,W - White,30,M,,,Yes,No,148(a) PC
UOF-2018-0301,180216238,3/22/2018,25472,B - Black,28,M,,,No,No,245(a)(1) PC
UOF-2018-0311,180218002,3/23/2018,25487,W - White,23,M,,,No,No,10851 CVC
UOF-2018-0311,180218002,3/23/2018,25488,W - White,29,F,,,No,No,10851 CVC
UOF-2018-0327,180212985,3/23/2018,25513,B - Black,37,F,,,No,No,10851 CVC
UOF-2018-0309,180216686,3/23/2018,25484,B - Black,49,M,,,No,No,459 PC
UOF-2018-0309,180216686,3/23/2018,25483,B - Black,52,M,,,No,No,459 PC
UOF-2018-0309,180216686,3/23/2018,25485,B - Black,60,M,,,No,No,459 PC
UOF-2018-0329,180219919,3/24/2018,25515,H - Hispanic,18,M,,,No,No,422 PC
UOF-2018-0328,180219709,3/24/2018,25514,W - White,22,M,,,No,No,422 PC
UOF-2018-0337,180220449,3/24/2018,25528,W - White,47,M,,,No,Yes,647(f) PC
UOF-2018-0330,180220881,3/24/2018,25516,B - Black,51,M,,,No,No,459 PC
UOF-2018-0300,180222605,3/25/2018,25471,B - Black,18,M,,,No,No,459 PC
UOF-2018-0331,180221782,3/25/2018,25517,W - White,33,F,,,No,No,11377(a) H&S
UOF-2018-0310,180222564,3/25/2018,25486,A - Asian or Pacific Islander,41,M,Knife or Edged Weapon,,No,Yes,187 PC
UOF-2018-0313,180228299,3/27/2018,25496,H - Hispanic,21,M,,,No,No,594 PC
UOF-2018-0313,180228299,3/27/2018,25497,H - Hispanic,23,M,,,No,No,
UOF-2018-0332,180228750,3/27/2018,25519,W - White,29,F,Other,,Yes,Yes,Warrant
UOF-2018-0312,180228255,3/27/2018,25489,W - White,36,F,Knife or Edged Weapon,,Yes,No,
UOF-2018-0316,180230915,3/28/2018,25500,H - Hispanic,40,M,,,No,No,273.6(a) PC
UOF-2018-0315,180229667,3/28/2018,25499,B - Black,53,M,,,No,Yes,148(a)(1) PC
UOF-2018-0333,180234155,3/29/2018,25520,W - White,38,M,,,No,No,10851 CVC
UOF-2018-0319,180232610,3/29/2018,25503,B - Black,41,M,,,Yes,No,459 PC
REDACT13,REDACT13,3/29/2018,25498,B - Black,44,M,,,No,Yes,5150 HS
UOF-2018-0317,180237290,3/30/2018,25501,W - White,19,M,Other,,Yes,Yes,243(b) PC
UOF-2018-0318,180238113,3/31/2018,25502,H - Hispanic,39,M,,,No,No,417(a)(1) PC
UOF-2018-0358,180241279,4/1/2018,25555,B - Black,21,M,,,Yes,Yes,459 PC
UOF-2018-0358,180241279,4/1/2018,25554,B - Black,22,M,,,Yes,No,459 PC
UOF-2018-0345,180241815,4/1/2018,25538,W - White,26,M,Firearm,,No,No,25850(c)(6) PC
UOF-2018-0358,180241279,4/1/2018,25556,B - Black,Unk,M,,,,,
UOF-2018-0352,180243930,4/2/2018,25546,W - White,21,M,,,No,No,594 PC
UOF-2018-0353,180204192,4/2/2018,25547,U - Unknown,24,M,Firearm,,No,No,211/245 PC
UOF-2018-0364,180247998,4/3/2018,25565,B - Black,18,M,,,No,No,496(d) PC
UOF-2018-0362,180245663,4/3/2018,25560,B - Black,21,F,,,No,No,602(m) PC
UOF-2018-0362,180245663,4/3/2018,25561,A - Asian or Pacific Islander,21,M,,,No,No,602(m) PC
UOF-2018-0363,180239854,4/3/2018,25562,W - White,32,M,,,No,No,496(d) PC
UOF-2018-0363,180239854,4/3/2018,25564,B - Black,34,F,,,No,No,
UOF-2018-0363,180239854,4/3/2018,25563,W - White,36,F,,,No,No,
UOF-2018-0354,180247330,4/3/2018,25548,B - Black,61,F,Other,,Yes,Yes,148(a)(1) PC
UOF-2018-0341,180248560,4/4/2018,25532,W - White,29,M,,,No,Yes,242 PC
UOF-2018-0355,180250208,4/4/2018,25549,B - Black,31,M,Other,,Yes,Yes,148(a)(1) PC
UOF-2018-0410,180249057,4/4/2018,25631,B - Black,40,M,,,No,No,148(a)(1) PC
UOF-2018-0338,180248281,4/4/2018,25529,W - White,49,M,,,No,No,
UOF-2018-0339,180248742,4/4/2018,25530,W - White,51,M,Other,,Yes,Yes,
UOF-2018-0342,180250634,4/5/2018,25533,B - Black,18,M,,,No,No,459 PC
UOF-2018-0359,180252135,4/5/2018,25557,B - Black,21,F,,,Yes,No,148(a)(1) PC
UOF-2018-0343,180253440,4/5/2018,25535,B - Black,24,M,,,No,No,459 PC
UOF-2018-0343,180253440,4/5/2018,25536,B - Black,25,F,,,No,No,459 PC
UOF-2018-0343,180253440,4/5/2018,25534,B - Black,30,M,,,No,No,459 PC
UOF-2018-0411,180251109,4/5/2018,25632,B - Black,34,M,,,No,No,459 PC
UOF-2018-0365,180253252,4/5/2018,25566,W - White,38,M,,,No,Yes,
UOF-2018-0350,180253359,4/5/2018,25544,B - Black,57,M,,,No,Yes,69 PC
UOF-2018-0346,180254476,4/6/2018,25539,B - Black,19,M,,,Yes,Yes,459 PC
UOF-2018-0356,180254153,4/6/2018,25550,U - Unknown,24,M,,,No,No,417.4 PC
UOF-2018-0357,180254517,4/6/2018,25552,B - Black,26,M,,,No,Yes,148 PC
UOF-2018-0356,180254153,4/6/2018,25551,U - Unknown,27,F,,,No,No,20170(a) PC
UOF-2018-0366,180256030,4/6/2018,25567,H - Hispanic,33,M,,,No,Yes,245(c) PC
UOF-2018-0344,180253923,4/6/2018,25537,W - White,44,M,Firearm,,No,No,Warrants
UOF-2018-0347,180258224,4/7/2018,25540,B - Black,20,M,Firearm,,No,No,29800(a)(1) PC
UOF-2018-0348,180258434,4/7/2018,25541,W - White,35,M,,,No,No,
UOF-2018-0348,180258434,4/7/2018,25542,B - Black,39,F,,,No,No,
UOF-2018-0412,180258779,4/8/2018,25633,W - White,31,M,,,Yes,Yes,148(a)(1) PC
UOF-2018-0340,180258804,4/8/2018,25531,W - White,32,M,,,Yes,Yes,69 PC
UOF-2018-0349,180259238,4/9/2018,25543,B - Black,20,M,,,No,No,10852 CVC
UOF-2018-0367,180262758,4/9/2018,25572,U - Unknown,25,M,,,Yes,No,245(a) PC
UOF-2018-0361,180260962,4/9/2018,25559,W - White,38,M,,,Yes,Yes,148 PC
UOF-2018-0387,180286849,4/10/2018,25597,W - White,30,M,,,No,No,69 PC
UOF-2018-0351,180267980,4/11/2018,25545,H - Hispanic,22,M,Firearm,,No,No,29800 PC
UOF-2018-0360,180265655,4/11/2018,25558,H - Hispanic,26,M,,,No,No,496(d) PC
UOF-2018-0388,180269168,4/11/2018,25598,B - Black,29,M,,,No,No,14607.1(a) CVC
UOF-2018-0368,180268518,4/11/2018,25573,W - White,30,M,,,No,No,602(m) PC
UOF-2018-0413,180268160,4/11/2018,25635,B - Black,32,F,,,No,No,
UOF-2018-0414,180269243,4/11/2018,25636,W - White,33,M,,,No,No,10851(a) CVC
UOF-2018-0413,180268160,4/11/2018,25634,B - Black,37,M,,,No,No,
UOF-2018-0378,180267435,4/11/2018,25586,B - Black,49,M,,,Yes,No,
UOF-2018-0369,180258854,4/12/2018,25575,B - Black,19,F,,,No,No,
UOF-2018-0369,180258854,4/12/2018,25574,B - Black,20,M,,,No,No,Warrant
UOF-2018-0373,180270472,4/12/2018,25579,W - White,51,M,,,No,Yes,
